sample_id,pae_mean,pae_min,pae_max,pae_std,pae_median,pae_p10,pae_p90,pae_frac_lt_5,pae_frac_gt_15,pae_asymmetry
v2148_rs_4_n0,4.3488674,0.8,14.9,2.2430675,4.1,1.7,7.219995,0.6712929145361578,0.0,1.8138787
v172_ss_1_n0,10.945062,0.8,23.8,6.9452324,9.7,2.0,20.4,0.26693877551020406,0.38285714285714284,2.6127348
v963_ss_3_n0,4.625692,0.8,18.4,2.6902664,4.2,1.6,7.9,0.6626297577854672,0.006920415224913495,1.950692
v1879_rs_3_n0,13.362327,0.8,27.8,11.117105,14.25,1.1,26.1,0.4427083333333333,0.4930555555555556,2.0774307
v204_rs_2_n0,7.7149844,0.8,20.8,4.1903887,7.9,1.8,12.8,0.2736732570239334,0.03850156087408949,2.210822
v1801_rs_3_n0,8.585387,0.8,21.8,5.8288097,7.6,1.4,16.3,0.40244897959183673,0.18693877551020407,2.6349387
v1930_rs_3_n0,4.074402,0.8,16.8,2.86503,3.4,1.2,7.7,0.7190426638917794,0.005202913631633715,2.1296566
v248_rs_4_n0,11.369927,0.8,26.1,7.7651978,10.4,1.6,21.3,0.2882414151925078,0.4172736732570239,2.5800207
v2119_rs_0_n0,9.336981,0.8,23.3,6.4484167,7.55,1.7,18.4,0.3815789473684211,0.2770083102493075,2.7465374
v730_rs_4_n0,6.303287,0.8,19.9,3.326604,6.4,2.0,10.2,0.3805697589481373,0.01241782322863404,1.8781592
v547_rs_4_n0,3.99832,0.8,14.2,2.487101,3.5,1.2,7.7,0.7275383491599707,0.0,1.8537619
v333_rs_4_n0,7.6837955,0.8,25.8,6.0310645,4.8,1.5,16.8,0.510387811634349,0.18074792243767313,2.4728532
v990_rs_2_n0,5.112199,0.8,18.5,3.5754302,4.2,1.4,10.6,0.5997078159240321,0.013148283418553688,2.8327246
v1850_rs_3_n0,8.551962,0.8,23.6,7.723653,3.1,1.2,19.5,0.5707491082045184,0.32936979785969084,1.9852556
v343_rs_4_n0,3.6940312,0.8,13.7,2.2312357,3.2,1.3,7.0,0.7860422405876951,0.0,1.8479339
v476_ss_2_n0,9.908399,0.8,24.6,6.45503,9.55,1.5,18.2,0.3271484375,0.3095703125,2.5093749
v1934_rs_0_n0,9.605175,0.8,25.7,9.388462,2.9,1.1,22.1,0.595703125,0.404296875,1.2740235
v2093_rs_4_n0,13.792111,0.8,28.2,10.680457,10.85,1.3,26.7,0.3488888888888889,0.43222222222222223,2.261111
v805_ss_1_n0,7.3286667,0.8,22.2,4.217124,7.5,1.7,12.5,0.33,0.03666666666666667,2.2431111
v40_rs_1_n0,8.188668,0.8,21.1,4.7735343,8.7,1.7,14.3,0.3365051903114187,0.0726643598615917,2.9576125
v603_rs_1_n0,7.74853,0.8,21.3,5.252102,8.25,1.3,14.4,0.41695501730103807,0.05795847750865052,2.4891005
v2108_rs_3_n0,1.6901236,0.8,3.4,0.6602665,1.7,0.8,2.5,1.0,0.0,0.29876545
v494_rs_4_n0,13.4349375,0.8,30.0,11.676944,6.5,1.6,29.0,0.41714285714285715,0.3853061224489796,2.1897142
v753_rs_4_n0,6.0458894,0.8,22.1,3.735184,6.1,1.5,10.6,0.4099895941727367,0.02497398543184183,2.4239333
v675_ss_0_n0,11.526905,0.8,28.5,10.707528,4.5,1.4,26.2,0.5344352617079889,0.39669421487603307,1.91809
v1968_rs_0_n0,9.149708,0.8,21.8,6.2459126,7.4,1.8,17.269995,0.390625,0.2578125,2.3283203
v326_rs_0_n0,6.701826,0.8,19.3,4.0938234,5.9,1.6,12.1,0.41490138787436087,0.013878743608473338,1.6014608
v208_ss_1_n0,10.167326,0.8,24.9,8.477406,5.1,1.5,21.5,0.4953173777315297,0.4120707596253902,1.8867846
v916_ss_4_n0,7.9241047,0.8,20.5,5.2142277,6.7,1.5,15.1,0.42951059167275385,0.10445580715850986,2.3709276
v869_ss_2_n0,4.1028795,0.8,19.9,3.0664153,4.2,1.0,6.8,0.6176,0.0224,1.2502401
v899_ss_0_n0,5.0418777,0.8,19.2,3.1800091,4.5,1.6,9.059998,0.5795918367346938,0.02040816326530612,2.2303672
v358_ss_3_n0,2.6675386,0.8,6.1,1.2251157,2.6,1.0,4.3,0.9690844233055886,0.0,0.4256837
v925_ss_4_n0,2.6675386,0.8,6.1,1.2251157,2.6,1.0,4.3,0.9690844233055886,0.0,0.4256837
v1880_rs_0_n0,1.5271605,0.8,3.8,0.64310443,1.4,0.8,2.3,1.0,0.0,0.2345679
v682_ss_2_n0,5.475837,0.8,17.0,3.2554688,5.4,1.5,9.5,0.4710204081632653,0.00816326530612245,1.9195101
v474_ss_2_n0,3.3008034,0.8,11.9,1.6734138,3.1,1.2,5.4,0.87509130752374,0.0,1.1760409
v346_ss_0_n0,1.6234568,0.8,3.1,0.6412318,1.6,0.8,2.5,1.0,0.0,0.17530863
v1824_ss_1_n0,5.8896556,0.8,14.8,4.5591917,3.1,1.2,12.6,0.5648038049940547,0.0,1.4473245
v1873_rs_3_n0,1.5987654,0.8,3.5,0.64854896,1.5,0.8,2.5,1.0,0.0,0.18024692
v689_rs_4_n0,6.142537,0.8,18.2,3.4110234,6.3,1.5,10.6,0.3892176199868508,0.006574621959237344,1.9950032
v2146_rs_3_n0,16.169134,0.8,30.0,11.709387,12.8,2.2,28.9,0.2857142857142857,0.49107142857142855,1.7219387
v728_rs_0_n0,3.4314442,0.8,12.2,1.7982956,3.2,1.4,5.7,0.8666666666666667,0.0,1.13
v1981_ss_2_n0,12.869043,0.8,29.8,11.275432,5.6,1.5,27.9,0.45703125,0.40625,2.297461
v1756_ss_3_n0,3.6065588,0.8,24.3,2.737324,3.2,1.3,5.5,0.8503086419753086,0.015432098765432098,1.5899692
v1780_ss_4_n0,3.6643264,0.8,11.4,1.7816734,3.5,1.4,6.1,0.8048979591836735,0.0,1.2362449
v888_ss_3_n0,7.127364,0.8,18.4,3.993112,7.5,1.8,12.0,0.35537190082644626,0.02938475665748393,2.5794306
v2118_ss_4_n0,4.534083,0.8,15.8,2.6532633,4.3,1.4,7.8,0.5726643598615917,0.004325259515570935,1.4792387
v178_ss_3_n0,9.773271,0.8,22.7,6.981923,7.0,1.7,19.0,0.3719723183391003,0.38235294117647056,1.8544981
v399_ss_3_n0,10.96075,0.8,25.2,6.6084394,11.4,2.0,19.3,0.25706771860618016,0.36817882971729127,3.052597
v1853_rs_4_n0,2.4901235,0.8,5.4,1.2857822,2.4,0.8,4.2,0.9259259259259259,0.0,0.7876544
v742_ss_0_n0,2.418146,0.8,7.1,0.93738174,2.4,1.2,3.6,0.9868507560815253,0.0,0.5296515
v894_ss_0_n0,7.4241214,0.8,18.3,4.279269,7.4,1.7,13.0,0.3271484375,0.037109375,1.769336
v303_ss_3_n0,11.92539,0.8,24.6,7.649764,11.9,2.0,21.5,0.2763671875,0.4443359375,2.5792968
v882_ss_0_n0,13.155277,0.8,28.1,10.022276,10.25,1.4,25.8,0.3373702422145329,0.444636678200692,3.28218
v548_ss_3_n0,11.220936,0.8,25.5,8.12789,8.7,1.7,22.219995,0.3415977961432507,0.39944903581267216,2.8411386
v406_rs_4_n0,13.216735,0.8,28.7,10.533914,8.4,1.7,27.2,0.35591836734693877,0.40653061224489795,2.787755
v2084_rs_4_n0,11.3362875,0.8,25.0,8.988268,7.2,1.2,22.2,0.46537396121883656,0.48476454293628807,1.6764542
v45_ss_1_n0,15.766567,0.8,30.2,11.63716,12.1,1.7,29.2,0.2988165680473373,0.4541420118343195,2.0254438
v473_rs_3_n0,2.3537807,0.8,13.2,1.5535109,1.9,1.1,4.1,0.9251543209876543,0.0,1.0655864
v218_rs_1_n0,9.976584,0.8,25.0,7.41163,7.7,1.3,19.8,0.39118457300275483,0.37373737373737376,2.6014693
v1836_rs_4_n0,4.107353,0.8,12.1,2.2899334,3.7,1.4,7.4,0.7058823529411765,0.0,1.5856402
v2067_ss_4_n0,12.0627165,0.8,26.9,7.1591983,13.3,2.0,20.5,0.25259515570934254,0.4472318339100346,2.8057094
v694_ss_4_n0,8.842424,0.8,21.5,5.1945457,9.4,1.7,15.5,0.28558310376492196,0.1349862258953168,2.5752068
v325_rs_3_n0,1.9848485,0.8,6.9,0.8616511,1.8,1.0,3.1,0.9917355371900827,0.0,0.5875115
v731_rs_0_n0,3.9009793,0.8,10.9,2.0669408,3.7,1.3,6.7,0.6848979591836735,0.0,1.0140408
v1840_ss_4_n0,5.063998,0.8,21.0,3.261548,4.5,1.3,9.2,0.5650826446280992,0.018078512396694214,2.4625
v750_rs_0_n0,9.440039,0.8,24.4,8.827003,3.3,1.1,21.3,0.5595703125,0.404296875,1.4019532
v2002_ss_0_n0,7.825803,0.8,22.0,6.8433976,3.3,1.2,17.5,0.558858501783591,0.23067776456599287,2.002616
v284_ss_0_n0,11.766796,0.8,28.9,10.281584,5.45,1.4,25.5,0.458984375,0.404296875,1.7578125
v1810_ss_0_n0,7.960735,0.8,20.9,5.416148,6.0,1.4,14.9,0.43918367346938775,0.08979591836734693,2.2920816
v726_ss_3_n0,11.651612,0.8,26.2,9.091422,7.6,1.6,23.6,0.39854318418314255,0.413111342351717,2.1535902
v1896_ss_1_n0,1.5913582,0.8,3.6,0.6648489,1.5,0.8,2.4,1.0,0.0,0.23950617
v724_ss_4_n0,12.772716,0.8,29.3,11.061581,7.1499996,1.6,28.3,0.407202216066482,0.3649584487534626,2.4512465
v2103_rs_1_n0,4.952066,0.8,16.0,2.9595711,4.3,1.3,8.8,0.5307621671258035,0.0009182736455463728,1.3348026
v486_ss_0_n0,5.6302853,0.8,16.4,3.378526,5.3,1.4,9.7,0.4857142857142857,0.005714285714285714,1.8205714
v1798_ss_1_n0,2.5409439,0.8,8.2,1.1160219,2.4,1.2,3.9699953,0.9642857142857143,0.0,0.784949
v239_rs_3_n0,4.7548556,0.8,15.0,2.4947376,4.6,1.5,8.1,0.5480371900826446,0.0,1.5028926
v87_rs_4_n0,8.358119,0.8,21.2,6.1253657,5.8,1.5,17.1,0.4621959237343853,0.2123602892833662,2.1744905
v81_rs_1_n0,17.2528,0.8,30.3,11.732866,15.5,2.5,29.6,0.2304,0.5024,1.5603199
v1786_rs_3_n0,1.9765431,0.8,4.3,0.90079135,2.0,0.8,3.3,1.0,0.0,0.4814815
v886_rs_2_n0,5.7460976,0.8,17.9,3.2730339,5.6,1.5,10.019995,0.3856749311294766,0.011937557392102846,2.1067035
v646_ss_3_n0,15.830556,0.8,29.0,11.607404,20.599998,1.2,27.9,0.3487654320987654,0.5154320987654321,1.2796296
v600_ss_2_n0,3.9112303,0.8,14.3,2.2681904,3.5,1.3,6.9,0.666015625,0.0,0.93183595
v724_ss_1_n0,4.2329664,0.8,15.3,2.3076124,3.9,1.6,6.9,0.721763085399449,0.0009182736455463728,1.6295685
v42_rs_2_n0,12.710222,0.8,28.4,10.334514,8.0,1.5,25.9,0.4077777777777778,0.4211111111111111,2.3377779
v209_ss_1_n0,9.685389,0.8,24.4,6.7078176,8.0,1.6,18.6,0.3681632653061224,0.3240816326530612,2.6471837
v2036_ss_2_n0,3.1832838,0.8,9.2,1.6722593,3.2,1.1,5.4,0.8402366863905325,0.0,0.6606509
v1793_ss_1_n0,3.3299644,0.8,13.4,1.7266344,3.1,1.4,5.3,0.8620689655172413,0.0,1.2630202
v27_ss_0_n0,7.9681635,0.8,23.4,6.595833,4.2,1.2,17.0,0.5306122448979592,0.2530612244897959,2.0287347
v614_rs_0_n0,8.666204,0.8,21.3,6.094091,6.55,1.6,16.9,0.4112654320987654,0.24305555555555555,2.0484567
v852_ss_3_n0,3.482041,0.8,13.8,2.0058537,3.0,1.5,6.0,0.8448979591836735,0.0,1.2945305
v918_ss_0_n0,4.296626,0.8,15.2,2.39846,3.9,1.7,7.6,0.7197231833910035,0.0008650519031141869,1.635467
v583_rs_0_n0,2.7682276,0.8,7.9,1.3057691,2.5,1.2,4.6,0.931129476584022,0.0,0.8466482
v887_ss_1_n0,9.855255,0.8,24.3,6.166962,10.4,1.7,17.6,0.3090530697190427,0.2611862643080125,3.3100936
v725_rs_1_n0,11.065062,0.8,26.6,8.943175,6.5,1.6,23.5,0.4,0.3820408163265306,2.2561634
v994_rs_0_n0,8.10654,0.8,21.2,4.5941486,9.0,1.8,13.4,0.3269916765755054,0.04875148632580262,1.9866825
v561_ss_1_n0,11.030321,0.8,24.4,8.688501,6.4,1.4,22.1,0.40309155766944116,0.4280618311533888,1.6725328
v748_ss_2_n0,4.2483797,0.8,16.8,2.7332962,3.6,1.6,7.9,0.7592592592592593,0.006172839506172839,1.9782407
v1953_ss_3_n0,11.870663,0.8,26.1,9.611181,6.25,1.5,24.2,0.45790816326530615,0.44260204081632654,2.407653
v388_ss_2_n0,11.584687,0.8,27.3,9.148245,7.5,1.8,24.3,0.378125,0.36125,2.655375
v424_ss_2_n0,8.926523,0.8,22.3,5.8096585,8.2,1.7,16.8,0.36772853185595566,0.17590027700831026,3.0738225
v705_ss_2_n0,13.169377,0.8,29.7,11.395343,6.4,1.7,28.4,0.39705882352941174,0.39013840830449825,1.851557
v930_rs_4_n0,12.927333,0.8,28.0,9.584253,9.45,1.9900001,24.8,0.3466666666666667,0.4388888888888889,2.1542222
v541_rs_1_n0,6.590875,0.8,23.7,4.213664,5.8,1.9,12.609998,0.3725,0.06,3.0405
v2048_ss_4_n0,4.536778,0.8,13.2,2.5392635,4.3,1.4,7.8,0.5444444444444444,0.0,1.4233333
v290_ss_2_n0,8.644549,0.8,20.3,6.38001,6.1,1.4,16.95,0.43685121107266434,0.305363321799308,1.800173
v98_ss_4_n0,13.486358,0.8,29.3,10.601774,8.7,1.6,27.4,0.33240997229916897,0.40304709141274236,2.550831
v286_rs_2_n0,10.467444,0.8,22.8,6.2456365,12.2,1.6,18.109999,0.31222222222222223,0.2788888888888889,1.7144444
v589_rs_0_n0,8.292148,0.8,25.7,5.133128,8.5,1.9,14.4,0.34622248661511007,0.08447352766210589,2.7146933
v1972_rs_1_n0,11.087097,0.8,23.8,8.132775,9.0,1.5,21.2,0.3777315296566077,0.42351716961498437,2.322789
v566_ss_3_n0,12.772716,0.8,29.3,11.061581,7.1499996,1.6,28.3,0.407202216066482,0.3649584487534626,2.4512465
v838_ss_1_n0,3.0421875,0.8,16.9,2.119353,2.5,1.2,5.3,0.888671875,0.0029296875,1.3660157
v23_ss_2_n0,9.47504,0.8,23.9,7.880446,5.2,1.1,19.4,0.4944,0.424,1.5926399
v741_rs_1_n0,6.2223597,0.8,15.1,3.6007516,6.3,1.5,10.720001,0.4499314128943759,0.0027434842249657062,1.5497943
v590_rs_3_n0,3.6855536,0.8,12.9,1.8034878,3.5,1.5,6.0,0.828719723183391,0.0,1.2953287
v946_rs_0_n0,13.020817,0.8,27.6,9.694781,9.6,1.8,25.8,0.3142857142857143,0.4048979591836735,2.7590203
v1741_ss_1_n0,2.9567387,0.8,7.8,1.3436174,2.9,1.2,4.7,0.9237343852728468,0.0,0.67218935
v3_rs_4_n0,8.539232,0.8,24.0,5.2405586,9.0,1.8,15.5,0.3374485596707819,0.12757201646090535,2.359122
v1751_ss_0_n0,9.135985,0.8,23.4,6.5336013,6.7,1.6,18.1,0.4117647058823529,0.2820069204152249,2.7086506
v432_rs_1_n0,14.719082,0.8,27.7,9.605029,16.5,1.5,25.5,0.2603550295857988,0.5192307692307693,2.626923
v734_ss_0_n0,5.016571,0.8,18.7,2.9669464,4.7,1.6,8.759997,0.553469387755102,0.014693877551020407,2.1696327
v543_ss_3_n0,8.425333,0.8,19.1,5.186412,8.65,1.6,14.909997,0.35555555555555557,0.08888888888888889,1.600889
v1928_ss_1_n0,1.4617285,0.8,2.8,0.5594459,1.4,0.8,2.1,1.0,0.0,0.12345679
v372_ss_0_n0,2.6675386,0.8,6.1,1.2251157,2.6,1.0,4.3,0.9690844233055886,0.0,0.4256837
v575_rs_4_n0,2.9601665,0.8,7.3,1.2587745,3.0,1.2,4.6,0.9500594530321046,0.0,0.44589773
v223_ss_1_n0,7.7011247,0.8,25.1,5.651881,6.1,1.5,15.5,0.4625,0.118125,2.8739998
v255_rs_0_n0,1.8012347,0.8,3.6,0.7705207,1.8,0.8,2.8,1.0,0.0,0.21481483
v1816_ss_4_n0,16.276587,0.8,30.8,11.603595,12.6,2.0,30.0,0.24765868886576484,0.4745057232049948,2.5361083
v834_ss_1_n0,7.9241047,0.8,20.5,5.2142277,6.7,1.5,15.1,0.42951059167275385,0.10445580715850986,2.3709276
v238_ss_3_n0,13.289491,0.8,29.6,11.960756,6.1,1.3,28.5,0.44016649323621226,0.4120707596253902,1.3198751
v807_rs_3_n0,3.7309008,0.8,10.8,1.785869,3.7,1.5,6.0,0.7666009204470743,0.0,1.0081526
v645_rs_4_n0,5.8322577,0.8,21.7,3.424576,5.7,1.8,9.7,0.43496357960457854,0.018730489073881373,2.078668
v783_ss_3_n0,5.9914823,0.8,23.1,4.470047,4.6,1.7,12.369995,0.5581717451523546,0.05955678670360111,3.3001387
v1878_rs_3_n0,12.985068,0.8,28.5,11.698046,3.8000002,1.1,26.5,0.5190972222222222,0.46875,1.1534723
v792_rs_4_n0,4.129844,0.8,15.0,2.2190592,4.0,1.6,6.6,0.7162534435261708,0.0,1.3957759
v735_ss_1_n0,7.625712,0.8,19.0,4.9316726,6.5,1.6,14.3,0.426078971533517,0.05234159779614325,1.954821
v508_rs_0_n0,10.802312,0.8,25.5,8.292828,7.2,1.9,22.1,0.386875,0.3625,2.278125
v92_rs_3_n0,6.0623507,0.8,19.8,3.66195,6.0,1.3,10.7,0.418732782369146,0.012855831037649219,1.6042241
v308_rs_1_n0,2.5277777,0.8,7.5,1.1066298,2.4,1.2,4.0,0.9645061728395061,0.0,0.6984568
v1847_ss_2_n0,12.125694,0.8,29.9,12.484812,3.7,0.9,28.6,0.5902777777777778,0.375,0.7902777
v287_rs_0_n0,3.6174805,0.8,13.7,1.8474743,3.5,1.3,5.7,0.8271484375,0.0,1.1205078
v985_rs_0_n0,8.745919,0.8,22.0,6.5005465,6.75,1.2,17.1,0.44387755102040816,0.28188775510204084,1.9857143
v1957_ss_2_n0,9.869186,0.8,25.7,8.753922,4.8,1.5,23.0,0.5141776937618148,0.3431001890359168,2.3255198
v732_ss_2_n0,3.9910927,0.8,12.8,2.0226867,3.8,1.6,6.5,0.7557392102846648,0.0,1.1013774
v306_rs_2_n0,4.14188,0.8,12.8,2.0601192,4.0,1.6,6.7,0.7120315581854043,0.0,1.3541092
v318_rs_3_n0,5.4797664,0.8,18.7,3.5431774,4.9,1.3,10.019995,0.5010956902848794,0.013148283418553688,1.9190651
v2085_ss_4_n0,1.8959999,0.8,4.2,0.83017105,2.0,0.8,2.9,1.0,0.0,0.45199996
v938_ss_2_n0,2.8192906,0.8,7.8,1.1942407,2.7,1.3,4.3500004,0.9480968858131488,0.0,0.7389274
v770_ss_4_n0,14.230364,0.8,29.1,10.600428,11.05,1.7,27.8,0.2837370242214533,0.42214532871972316,2.6794116
v365_rs_4_n0,11.86142,0.8,26.7,8.636516,8.7,2.0,23.2,0.33564814814814814,0.4074074074074074,2.2123456
v1845_rs_0_n0,13.955078,0.8,27.2,9.197818,13.55,2.1,25.1,0.2392578125,0.4677734375,2.4824219
v790_rs_0_n0,14.231346,0.8,29.6,10.835427,10.5,1.8,28.1,0.2897959183673469,0.40653061224489795,2.1831837
v957_ss_3_n0,5.0418777,0.8,19.2,3.1800091,4.5,1.6,9.059998,0.5795918367346938,0.02040816326530612,2.2303672
v79_ss_4_n0,15.530945,0.8,29.4,10.910998,16.0,1.4,28.0,0.26078971533516987,0.5078053259871441,3.0721765
v250_rs_3_n0,10.813011,0.8,22.7,6.859228,10.7,1.9,18.8,0.3125,0.4119897959183674,1.9239796
v511_ss_3_n0,9.571141,0.8,23.2,6.484162,7.7,1.9,18.6,0.3479938271604938,0.2916666666666667,2.4098766
v73_ss_3_n0,14.26076,0.8,29.0,9.353407,18.2,1.3,25.0,0.2734839476813318,0.5303210463733651,3.592152
v549_ss_1_n0,11.526905,0.8,28.5,10.707528,4.5,1.4,26.2,0.5344352617079889,0.39669421487603307,1.91809
v369_ss_4_n0,3.0642657,0.8,13.4,1.6086239,2.9,1.3,4.9,0.9002770083102493,0.0,1.0229918
v579_ss_2_n0,4.560881,0.8,12.8,2.6596804,3.7,1.4,8.1,0.5950032873109796,0.0,0.8280079
v415_rs_2_n0,4.753143,0.8,15.3,2.5593576,4.7,1.5,7.9,0.5551020408163265,0.0016326530612244899,1.4710205
v784_rs_2_n0,8.137191,0.8,22.7,5.2823772,7.3,1.6,14.8,0.39814814814814814,0.08950617283950617,2.4953704
v2142_ss_1_n0,7.556937,0.8,23.3,5.1598644,6.4,1.4,14.4,0.42,0.075625,3.1666248
v1893_rs_0_n0,4.006428,0.8,21.0,3.6656892,2.7,1.1,9.339991,0.7823691460055097,0.023875114784205693,2.627732
v342_ss_3_n0,3.186857,0.8,10.4,1.5197418,3.0,1.4,5.0,0.8987755102040816,0.0,1.016
v373_ss_2_n0,3.186857,0.8,10.4,1.5197418,3.0,1.4,5.0,0.8987755102040816,0.0,1.016
v789_ss_2_n0,4.5747175,0.8,14.6,2.593849,4.4,1.4,7.9,0.611540749553837,0.0,1.7057705
v973_rs_0_n0,14.230364,0.8,29.1,10.600428,11.05,1.7,27.8,0.2837370242214533,0.42214532871972316,2.6794116
v669_rs_2_n0,2.6172142,0.8,10.3,1.5223898,2.2,1.1,4.6,0.9230103806228374,0.0,1.1382352
v1859_rs_4_n0,2.651852,0.8,6.0,1.410727,2.5,0.8,4.5,0.9259259259259259,0.0,0.8296296
v2112_rs_4_n0,1.6629629,0.8,3.3,0.65422547,1.7,0.8,2.5,1.0,0.0,0.2691358
v553_ss_0_n0,13.481378,0.8,26.9,9.164702,12.15,1.7300004,24.669996,0.2755102040816326,0.4642857142857143,2.5132654
v562_rs_3_n0,3.6842866,0.8,10.7,2.0207007,3.3,1.3,6.5,0.7271531886916502,0.0,1.0905983
v1742_ss_4_n0,5.0734386,0.8,15.9,3.0634906,4.1,1.6,9.4,0.556870479947403,0.0013149243918474688,1.12334
v2144_ss_4_n0,10.892603,0.8,24.9,6.2521973,11.25,2.2,18.669996,0.22704081632653061,0.33418367346938777,2.6551023
v1831_rs_2_n0,12.029939,0.8,25.7,8.58455,16.8,1.3,21.5,0.36728395061728397,0.5123456790123457,1.8574076
v474_rs_3_n0,8.745919,0.8,22.0,6.5005465,6.75,1.2,17.1,0.44387755102040816,0.28188775510204084,1.9857143
v2_ss_4_n0,12.525488,0.8,26.7,8.844785,10.85,1.7,23.869995,0.3046875,0.4267578125,2.9958985
v776_rs_0_n0,3.0642657,0.8,13.4,1.6086239,2.9,1.3,4.9,0.9002770083102493,0.0,1.0229918
v2021_rs_0_n0,12.375758,0.8,28.5,10.520495,6.8,1.5,26.8,0.4508723599632691,0.3985307621671258,2.5528007
v1946_rs_2_n0,6.105551,0.8,14.9,3.6159716,5.2,1.6,11.0,0.476734693877551,0.0,1.246857
v642_rs_1_n0,3.630078,0.8,16.1,2.4316301,3.0,1.3300003,6.6,0.828125,0.00390625,1.6441405
v1731_rs_2_n0,14.660356,0.8,29.9,12.208181,7.6,1.5,28.9,0.40976331360946744,0.4526627218934911,1.5485206
v475_rs_2_n0,12.772716,0.8,29.3,11.061581,7.1499996,1.6,28.3,0.407202216066482,0.3649584487534626,2.4512465
v395_ss_1_n0,8.682329,0.8,22.1,5.4744473,9.7,1.4,15.5,0.3441358024691358,0.12422839506172839,3.0831788
v749_ss_1_n0,12.591308,0.8,25.7,7.933908,12.1,2.2,22.7,0.24324324324324326,0.435354273192111,3.0642805
v2148_rs_2_n0,3.4717991,0.8,15.4,2.4357808,3.0,1.1,6.4,0.828719723183391,0.0025951557093425604,1.7764707
v918_ss_2_n0,8.58365,0.8,22.2,6.148441,6.0,1.5,16.4,0.4472318339100346,0.24394463667820068,1.6911764
v1_ss_0_n0,9.292091,0.8,20.6,5.3523536,10.75,1.9300003,15.4,0.2971938775510204,0.14030612244897958,2.477551
v503_ss_3_n0,3.7474747,0.8,14.9,2.3476882,3.3,1.5,6.6,0.8429752066115702,0.0,1.5724518
v1871_rs_3_n0,6.065999,0.8,27.8,8.53029,2.4,0.89000005,22.61,0.82,0.18,0.9640001
v1924_rs_4_n0,2.1105306,0.8,6.9,0.8358665,2.0,1.1,3.1599975,0.9910204081632653,0.0,0.44440812
v967_rs_0_n0,2.9436386,0.8,8.5,1.3900994,2.7,1.2,4.8,0.915576694411415,0.0,1.0092747
v291_rs_0_n0,11.109496,0.8,24.5,7.6562123,8.9,1.8,21.4,0.2892622352081812,0.3783783783783784,2.4363768
v755_rs_0_n0,8.642521,0.8,21.7,5.294116,8.4,1.7300004,15.4,0.3234072022160665,0.12049861495844875,2.4398892
v305_ss_2_n0,5.6302853,0.8,16.4,3.378526,5.3,1.4,9.7,0.4857142857142857,0.005714285714285714,1.8205714
v1974_ss_2_n0,11.350888,0.8,26.3,10.0972395,4.4,1.4,24.309998,0.53,0.42,1.4475557
v814_rs_4_n0,14.770552,0.8,30.1,11.46378,10.3,1.5,29.2,0.3028095733610822,0.42039542143600417,2.2029135
v951_rs_2_n0,12.327087,0.8,27.8,9.686592,8.0,1.7,25.7,0.3556870479947403,0.38461538461538464,2.9471402
v355_rs_4_n0,3.6118124,0.8,11.5,1.7401844,3.4,1.5,5.7,0.8325,0.0,1.239375
v707_ss_3_n0,3.6940312,0.8,13.7,2.2312357,3.2,1.3,7.0,0.7860422405876951,0.0,1.8479339
v557_ss_4_n0,12.772716,0.8,29.3,11.061581,7.1499996,1.6,28.3,0.407202216066482,0.3649584487534626,2.4512465
v403_rs_4_n0,11.619918,0.8,26.5,9.25139,7.0,1.8,24.7,0.3730612244897959,0.3820408163265306,2.1178775
v802_ss_0_n0,8.846972,0.8,22.1,4.8953195,9.6,1.9,14.7,0.2690311418685121,0.08650519031141868,2.4839098
v2109_ss_3_n0,5.564792,0.8,21.4,3.4176338,5.1,1.5,9.7,0.48940832724616506,0.013148283418553688,1.7747262
v1747_rs_3_n0,2.8458886,0.8,13.2,2.1473224,2.3,1.0,5.2,0.8922222222222222,0.0,1.4077778
v719_rs_2_n0,6.3782496,0.8,16.9,3.1572459,6.6,1.7,10.2,0.320625,0.00375,1.8625
v439_rs_3_n0,4.4873633,0.8,14.0,2.3801024,4.6,1.4,7.3199954,0.5712198685171658,0.0,1.3130753
v576_ss_4_n0,10.621476,0.8,25.2,7.9609904,7.4,1.8,22.3,0.36287923854848303,0.3599048185603807,3.1408684
v601_rs_1_n0,10.510294,0.8,23.6,7.9177804,7.3,1.5,21.0,0.39013840830449825,0.3892733564013841,2.0233564
v1744_rs_4_n0,13.729552,0.8,30.3,11.082633,8.3,1.7,28.3,0.345679012345679,0.39814814814814814,2.8273149
v827_ss_3_n0,4.3470626,0.8,17.9,3.1218832,3.9,1.2,8.5,0.718125,0.013125,2.2918751
v2089_ss_4_n0,11.59502,0.8,26.7,8.462727,8.3,1.8,23.0,0.32571428571428573,0.40244897959183673,2.8798368
v394_rs_2_n0,8.842424,0.8,21.5,5.1945457,9.4,1.7,15.5,0.28558310376492196,0.1349862258953168,2.5752068
v99_rs_1_n0,3.343889,0.8,9.4,1.691323,3.0,1.3,5.8,0.8377777777777777,0.0,1.3904445
v496_ss_4_n0,5.678889,0.8,17.2,3.1453102,5.9,1.5,9.409997,0.4066666666666667,0.006666666666666667,2.0115557
v72_ss_0_n0,8.652479,0.8,24.4,6.882163,5.4,1.6,19.6,0.4839876033057851,0.21797520661157024,3.5483472
v986_rs_2_n0,3.6374023,0.8,11.1,1.829494,3.7,1.2,5.8,0.7958984375,0.0,1.1529297
v1933_ss_1_n0,13.740955,0.8,28.5,10.499246,10.3,1.6,27.1,0.3149678604224059,0.41597796143250687,2.3241506
